ABS_TIME,CMD,ACT_TO_ACT,PRE_TO_ACT,CMD_TO_PRE,ACT_TO_PRE,RD_16,RD_32,WR_16,WR_32,CMD_UTIL,OPEN_rdutil,OPEN_wrutil,OPENRD_distutil,OPENWR_distutil,Z_act2act
75377600,ACTV,0,57113700,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
76051300,PREpb,0,0,616100,673700,1,1,0,0,10,0.046875,0.0,1.0,0,-0.21946599565125405
77057300,ACTV,0,1006000,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
77713000,PREpb,0,0,633600,655700,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
78857000,ACTV,0,57103600,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
79530900,PREpb,0,0,616300,673900,1,1,0,0,10,0.046875,0.0,1.0,0,-0.21946599565125405
80514800,ACTV,0,983900,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
81188500,PREpb,0,0,616000,673700,1,1,0,0,10,0.046875,0.0,1.0,0,-0.21946599565125405
82353700,ACTV,20905000,20231100,0,0,0,0,0,0,0,0,0,0,0,0.06714419602642885
83971400,ACTV,0,21848800,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
84614000,PREpb,0,0,620500,642600,2,1,0,0,14,0.015625,0.0,0,0,-0.21946599565125405
84622800,ACTV,19653400,20859900,0,0,0,0,0,0,0,0,0,0,0,0.04998460186695562
85625000,ACTV,68189600,66673600,0,0,0,0,0,0,0,0,0,0,0,0.7154220371841694
85687000,PREpb,0,0,611800,1064200,1,3,0,0,16,0.0625,0.0,1.0,0,-0.21946599565125405
86493600,PREpb,0,0,633800,868600,0,7,0,0,14,0.21875,0.0,1.1666666666666667,0,-0.21946599565125405
87637000,ACTV,3014200,1950000,0,0,0,0,0,0,0,0,0,0,0,-0.1781409327593683
88279800,PREpb,0,0,620700,642800,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
89415200,ACTV,0,1135400,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
90058300,PREpb,0,0,621000,643100,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
95005100,ACTV,5589900,4946800,0,0,0,0,0,0,0,0,0,0,0,-0.14282776027889912
95661400,PREpb,0,0,634100,656300,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
116610300,ACTV,32638900,31996300,0,0,0,0,0,0,0,0,0,0,0,0.22801744779044528
117266400,PREpb,0,0,633900,656100,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
117696400,ACTV,0,430000,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
118352400,PREpb,0,0,633800,656000,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
120002400,ACTV,2306000,1650000,0,0,0,0,0,0,0,0,0,0,0,-0.18785044425164932
120675900,PREpb,0,0,615800,673500,1,1,0,0,10,0.046875,0.0,1.0,0,-0.21946599565125405
122382500,PREpb,0,0,616200,2380100,1,0,0,0,6,0.0625,0.0,16.5,0,-0.21946599565125405
123344400,ACTV,28339300,27683000,0,0,0,0,0,0,0,0,0,0,0,0.16906938846792122
124017900,PREpb,0,0,615900,673500,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
125223600,ACTV,0,1205700,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
125897400,PREpb,0,0,616200,673800,1,1,0,0,10,0.046875,0.0,1.0,0,-0.21946599565125405
126668600,ACTV,41043600,40175000,0,0,0,0,0,0,0,0,0,0,0,0.3432469468573394
126908100,ACTV,0,57913300,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
127360300,PREpb,0,0,669500,691700,0,0,0,1,18,0.0,0.03125,0,0,-0.21946599565125405
127395800,PREpb,0,0,430100,487700,0,2,0,0,4,0.0625,0.0,1.0,0,-0.21946599565125405
128366700,ACTV,75440900,74798000,0,0,0,0,0,0,0,0,0,0,0,0.8148382765007148
128575000,ACTV,0,1179200,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
128717000,ACTV,0,1356700,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
129248900,PREpb,0,0,616300,673900,1,1,0,0,32,0.046875,0.0,1.0,0,-0.21946599565125405
129341900,PREpb,0,0,602800,624900,0,1,0,0,6,0.03125,0.0,0,0,-0.21946599565125405
130591800,PREpb,0,0,651500,2225100,3,1,3,1,14,0.046875,0.046875,0.6666666666666666,0.6666666666666666,-0.21946599565125405
131841500,ACTV,11839100,9459000,0,0,0,0,0,0,0,0,0,0,0,-0.057150438593552275
132196299,ACTV,0,57802999,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
132533100,PREpb,0,0,633900,691600,0,2,0,0,16,0.0625,0.0,3.0,0,-0.21946599565125405
132666200,ACTV,0,133100,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
132777000,ACTV,0,2185200,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
132839100,PREpb,0,0,585200,642801,1,1,0,0,12,0.046875,0.0,1.0,0,-0.21946599565125405
133291299,PREpb,0,0,603000,625099,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
133881100,ACTV,0,1042000,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
134599100,PREpb,0,0,602700,718000,0,2,0,0,26,0.0625,0.0,1.0,0,-0.21946599565125405
135472100,PREpb,0,0,655900,2695100,5,0,4,3,6,0.03125,0.109375,1.5,1.3333333333333333,-0.21946599565125405
135622800,ACTV,0,57909800,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
136296400,PREpb,0,0,615900,673600,1,1,0,0,10,0.046875,0.0,1.0,0,-0.21946599565125405
137382000,ACTV,0,1085600,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
138055700,PREpb,0,0,616100,673700,1,1,0,0,10,0.046875,0.0,1.0,0,-0.21946599565125405
139194900,ACTV,0,58006400,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
139851000,PREpb,0,0,634000,656100,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
140817300,ACTV,0,966300,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
142492600,ACTV,9826400,9201301,0,0,0,0,0,0,0,0,0,0,0,-0.08474480993005896
143122300,PREpb,0,0,572100,629700,1,1,0,0,30,0.046875,0.0,1.0,0,-0.21946599565125405
143508200,PREpb,0,0,337100,10731200,1,0,2,1,10,0.046875,0.171875,2.0,1.2222222222222223,-0.21946599565125405
144310700,ACTV,0,1188400,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
144891800,ACTV,0,1383600,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
144922900,PREpb,0,0,590000,612200,1,0,0,0,16,0.015625,0.0,0,0,-0.21946599565125405
145601100,PREpb,0,0,669400,709300,0,0,1,1,6,0.0,0.046875,0,1.0,-0.21946599565125405
147258800,ACTV,2948100,2335900,0,0,0,0,0,0,0,0,0,0,0,-0.17904717211214968
147914600,PREpb,0,0,633700,655800,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
147923500,ACTV,22699900,22026100,0,0,0,0,0,0,0,0,0,0,0,0.0917525018404577
148597700,PREpb,0,0,616600,674200,1,1,0,0,10,0.046875,0.0,1.0,0,-0.21946599565125405
149582100,ACTV,0,984400,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
150211600,PREpb,0,0,607300,629500,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
165806600,ACTV,37231600,36557700,0,0,0,0,0,0,0,0,0,0,0,0.29098394515079423
165824300,ACTV,25007000,25973300,0,0,0,0,0,0,0,0,0,0,0,0.12338313437906484
166502800,PREpb,0,0,598700,678500,2,1,0,0,12,0.015625,0.0,0,0,-0.21946599565125405
166516100,PREpb,0,0,682900,709500,0,0,0,1,4,0.0,0.03125,0,0,-0.21946599565125405
168803600,ACTV,2997000,2287500,0,0,0,0,0,0,0,0,0,0,0,-0.17837674693286057
169445600,PREpb,0,0,619900,642000,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
170553700,ACTV,36672600,35954600,0,0,0,0,0,0,0,0,0,0,0,0.28331998451229506
170624600,PREpb,0,0,48800,70900,1,0,0,0,14,0.015625,0.0,0,0,-0.21946599565125405
176537600,ACTV,47820600,47195700,0,0,0,0,0,0,0,0,0,0,0,0.4361604732385715
177291300,PREpb,0,0,669500,753700,0,1,0,1,20,0.03125,0.03125,0,0,-0.21946599565125405
177632700,ACTV,32740900,32031600,0,0,0,0,0,0,0,0,0,0,0,0.22941588067975996
178288800,PREpb,0,0,633900,656100,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
179317100,ACTV,0,1028300,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
179990700,PREpb,0,0,616000,673600,1,1,0,0,10,0.046875,0.0,1.0,0,-0.21946599565125405
181183400,ACTV,31601300,30971800,0,0,0,0,0,0,0,0,0,0,0,0.21379182067325975
181413800,ACTV,10860100,10789200,0,0,0,0,0,0,0,0,0,0,0,-0.07057265230570016
181857200,PREpb,0,0,616300,673800,1,1,0,0,14,0.046875,0.0,1.0,0,-0.21946599565125405
182069800,PREpb,0,0,633800,656000,0,1,0,0,4,0.03125,0.0,0,0,-0.21946599565125405
182832500,ACTV,0,975300,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
183506000,PREpb,0,0,615900,673500,1,1,0,0,10,0.046875,0.0,1.0,0,-0.21946599565125405
184490200,ACTV,37231400,36575600,0,0,0,0,0,0,0,0,0,0,0,0.29098120312552106
185181700,PREpb,0,0,633800,691500,0,2,0,0,10,0.0625,0.0,1.0,0,-0.21946599565125405
186382900,ACTV,0,1201200,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
188032400,ACTV,6618600,5962600,0,0,0,0,0,0,0,0,0,0,0,-0.12872415328636946
188440300,PREpb,0,0,350200,407900,1,1,0,0,22,0.046875,0.0,1.0,0,-0.21946599565125405
191928000,ACTV,0,3487700,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
192602200,PREpb,0,0,616500,674200,1,1,0,0,20,0.046875,0.0,1.0,0,-0.21946599565125405
193303200,ACTV,24499600,23857600,0,0,0,0,0,0,0,0,0,0,0,0.11642661626104253
193994700,PREpb,0,0,633900,691500,0,2,0,0,10,0.0625,0.0,1.0,0,-0.21946599565125405
195173700,ACTV,0,1179000,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
195829900,PREpb,0,0,634000,656200,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
196822500,ACTV,30998200,30319700,0,0,0,0,0,0,0,0,0,0,0,0.20552324346202747
197478700,PREpb,0,0,634000,656200,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
197678100,ACTV,18361000,17687400,0,0,0,0,0,0,0,0,0,0,0,0.03226563455175651
198321100,PREpb,0,0,620800,643000,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
198649100,ACTV,0,1170400,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
199322900,PREpb,0,0,616200,673800,1,1,0,0,10,0.046875,0.0,1.0,0,-0.21946599565125405
200279800,ACTV,62897800,62224100,0,0,0,0,0,0,0,0,0,0,0,0.6428707904814684
200953600,PREpb,0,0,616200,673800,1,1,0,0,10,0.046875,0.0,1.0,0,-0.21946599565125405
201946200,ACTV,0,992600,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
202588800,PREpb,0,0,620500,642600,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
203723600,ACTV,8549900,7893700,0,0,0,0,0,0,0,0,0,0,0,-0.10224578623604137
207890700,ACTV,0,12060800,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
208547100,PREpb,0,0,634200,656400,1,1,0,0,26,0.03125,0.0,0,0,-0.21946599565125405
209039400,ACTV,17111400,16437200,0,0,0,0,0,0,0,0,0,0,0,0.015133460645014939
209681800,PREpb,0,0,620300,642400,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
223803500,ACTV,14764100,14121700,0,0,0,0,0,0,0,0,0,0,0,-0.017048318973498577
224459600,PREpb,0,0,633900,656100,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
226689200,ACTV,0,2229600,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
227345300,PREpb,0,0,633900,656100,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
231105300,ACTV,4416100,3760000,0,0,0,0,0,0,0,0,0,0,0,-0.15892070660711075
231748200,PREpb,0,0,620700,642900,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
231867800,ACTV,34189700,33546700,0,0,0,0,0,0,0,0,0,0,0,0.24927911175857498
232781100,ACTV,1675800,1032900,0,0,0,0,0,0,0,0,0,0,0,-0.19649056588739558
232816600,PREpb,0,0,638500,948800,1,0,0,1,14,0.015625,0.03125,0,0,-0.21946599565125405
233348400,ACTV,50515900,49842400,0,0,0,0,0,0,0,0,0,0,0,0.47311337683239396
233441400,PREpb,0,0,638100,660300,0,0,0,1,8,0.0,0.03125,0,0,-0.21946599565125405
235081400,ACTV,0,2264800,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
235542400,ACTV,0,2101000,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
236176200,PREpb,0,0,602800,633800,0,1,0,0,30,0.03125,0.0,0,0,-0.21946599565125405
237696600,PREpb,0,0,651600,2615200,5,0,4,2,10,0.03125,0.078125,1.5,2.0,-0.21946599565125405
238591800,PREpb,0,0,633700,3510400,0,2,0,0,8,0.09375,0.078125,5.666666666666667,2.0,-0.21946599565125405
239553400,ACTV,4472000,961600,0,0,0,0,0,0,0,0,0,0,0,-0.15815431054326085
240227200,PREpb,0,0,616300,673800,1,1,0,0,10,0.046875,0.0,1.0,0,-0.21946599565125405
241446300,ACTV,8097900,57940300,0,0,0,0,0,0,0,0,0,0,0,-0.10844276335339667
242120300,PREpb,0,0,616300,674000,2,1,2,0,10,0.046875,0.0,1.0,0,-0.21946599565125405
243149000,ACTV,0,1028700,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
243822600,PREpb,0,0,615900,673600,1,1,0,0,10,0.046875,0.0,1.0,0,-0.21946599565125405
244199200,ACTV,4645800,3972000,0,0,0,0,0,0,0,0,0,0,0,-0.15577149058087952
245542300,PREpb,0,0,939900,1343100,3,0,1,0,14,0.03125,0.015625,1.5,0,-0.21946599565125405
246552800,ACTV,0,61371100,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
247227200,PREpb,0,0,616700,674400,2,2,0,0,22,0.046875,0.0,1.0,0,-0.21946599565125405
247337900,ACTV,0,1795600,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
248237200,ACTV,12694800,12061000,0,0,0,0,0,0,0,0,0,0,0,-0.04541868346231127
248910900,PREpb,0,0,616000,673700,1,1,0,0,22,0.046875,0.0,1.0,0,-0.21946599565125405
249292100,PREpb,0,0,651500,1954200,1,0,4,0,4,0.015625,0.046875,0,1.0,-0.21946599565125405
249367400,ACTV,0,75300,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
250799700,PREpb,0,0,652000,1432300,2,0,2,0,14,0.015625,0.015625,0.0,0.0,-0.21946599565125405
251540000,ACTV,0,740300,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
251859200,ACTV,0,2948300,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
252213700,PREpb,0,0,651600,673700,0,0,1,0,14,0.0,0.015625,0,0,-0.21946599565125405
252550600,PREpb,0,0,633800,691400,0,2,0,0,4,0.0625,0.0,1.0,0,-0.21946599565125405
253556800,ACTV,45666100,45009700,0,0,0,0,0,0,0,0,0,0,0,0.4066220059833901
254212400,PREpb,0,0,633400,655600,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
255302800,ACTV,0,1090400,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
255958400,PREpb,0,0,633500,655600,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
256313000,ACTV,13164000,12490400,0,0,0,0,0,0,0,0,0,0,0,-0.03898589217146368
257186100,ACTV,0,57863200,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
257252600,PREpb,0,0,620500,939600,1,0,1,0,14,0.015625,0.015625,0,0,-0.21946599565125405
257842200,PREpb,0,0,633900,656100,0,1,0,0,4,0.03125,0.0,0,0,-0.21946599565125405
258786600,ACTV,0,944400,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
259442700,PREpb,0,0,633900,656100,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
260617500,ACTV,0,58028700,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
260994500,PREpb,0,0,319300,377000,1,1,0,0,10,0.046875,0.0,1.0,0,-0.21946599565125405
262298000,ACTV,0,1303500,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
262940800,PREpb,0,0,620600,642800,1,0,0,0,24,0.015625,0.0,0,0,-0.21946599565125405
265086099,ACTV,2788099,2145299,0,0,0,0,0,0,0,0,0,0,0,-0.1812408060408089
265777400,PREpb,0,0,669200,691301,0,0,0,1,8,0.0,0.03125,0,0,-0.21946599565125405
265844099,ACTV,10541299,9885699,0,0,0,0,0,0,0,0,0,0,0,-0.07494345430125324
266340500,PREpb,0,0,474200,496401,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
266367200,ACTV,523101,26700,0,0,0,0,0,0,0,0,0,0,0,-0.21229421483916183
267041200,PREpb,0,0,651800,674000,0,0,1,0,8,0.0,0.015625,0,0,-0.21946599565125405
267666000,ACTV,1298800,624800,0,0,0,0,0,0,0,0,0,0,0,-0.20165928352731363
268322099,PREpb,0,0,633899,656099,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
269421500,ACTV,17562300,16870900,0,0,0,0,0,0,0,0,0,0,0,0.02131535662336783
270064000,PREpb,0,0,620300,642500,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
278568200,ACTV,22255200,21315600,0,0,0,0,0,0,0,0,0,0,0,0.08565560864557295
279210900,PREpb,0,0,620600,642700,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
280420900,ACTV,0,1210000,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
281063400,PREpb,0,0,620300,642500,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
282579300,ACTV,0,1515900,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
283532900,ACTV,106995300,106241600,0,0,0,0,0,0,0,0,0,0,0,1.2474530878986712
283537300,PREpb,0,0,585300,958000,2,0,1,0,30,0.03125,0.015625,1.0,0,-0.21946599565125405
284188800,PREpb,0,0,633800,655900,0,1,0,0,6,0.03125,0.0,0,0,-0.21946599565125405
284938100,ACTV,0,1400800,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
285580800,PREpb,0,0,633900,39028000,0,2,0,0,12,0.109375,0.0,2.0,0,-0.21946599565125405
287229700,ACTV,0,3692400,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
287504400,ACTV,28717800,28061700,0,0,0,0,0,0,0,0,0,0,0,0.174258671297388
287858900,PREpb,0,0,607100,629200,2,0,0,0,12,0.015625,0.0,0,0,-0.21946599565125405
288213400,ACTV,709000,28770700,0,0,0,0,0,0,0,0,0,0,0,-0.20974551605788036
288869700,PREpb,0,0,634200,656300,0,1,0,1,8,0.03125,0.0,0,0,-0.21946599565125405
289157700,ACTV,0,288000,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
289304200,ACTV,0,1445300,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
289853900,PREpb,0,0,674000,696200,0,0,0,1,16,0.0,0.03125,0,0,-0.21946599565125405
290270700,ACTV,20849200,20206700,0,0,0,0,0,0,0,0,0,0,0,0.06637917097521552
290284000,PREpb,0,0,585300,979800,2,0,1,0,6,0.03125,0.015625,1.0,0,-0.21946599565125405
290913400,PREpb,0,0,620600,642700,1,0,0,0,6,0.015625,0.0,0,0,-0.21946599565125405
291737500,ACTV,0,1453500,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
292704000,PREpb,0,0,651800,966500,1,0,1,0,10,0.015625,0.015625,0,0,-0.21946599565125405
294375300,ACTV,0,1671300,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
295017900,PREpb,0,0,620400,642600,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
296361300,ACTV,0,1343400,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
296990700,PREpb,0,0,607200,629400,1,0,0,0,10,0.015625,0.0,0,0,-0.21946599565125405
297314200,ACTV,45774200,45100500,0,0,0,0,0,0,0,0,0,0,0,0.4081040706435363
298405000,ACTV,0,1414300,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
298746500,ACTV,0,8892600,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
298981600,ACTV,0,46767900,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
299376300,PREpb,0,0,616500,971300,2,0,1,0,38,0.03125,0.015625,1.0,0,-0.21946599565125405
299389600,PREpb,0,0,612100,643100,0,1,0,0,4,0.03125,0.0,0,0,-0.21946599565125405
300807900,ACTV,0,1431600,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
300852100,PREpb,0,0,22200,44200,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
300878600,ACTV,70700,26500,0,0,0,0,0,0,0,0,0,0,0,-0.21849668971718986
301086800,PREpb,0,0,150600,208200,1,1,0,0,10,0.046875,0.0,1.0,0,-0.21946599565125405
301113400,ACTV,234800,26600,0,0,0,0,0,0,0,0,0,0,0,-0.2162468579805571
301786700,PREpb,0,0,651100,673300,0,0,1,0,8,0.0,0.015625,0,0,-0.21946599565125405
302163200,ACTV,34497200,33841101,0,0,0,0,0,0,0,0,0,0,0,0.2534949756160678
302513300,ACTV,1399900,726600,0,0,0,0,0,0,0,0,0,0,0,-0.20027318975172817
302588600,ACTV,0,3199000,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
302890200,PREpb,0,0,633900,727000,0,3,0,0,22,0.09375,0.0,1.5,0,-0.21946599565125405
303187200,PREpb,0,0,616300,673900,1,1,0,0,4,0.046875,0.0,1.0,0,-0.21946599565125405
303213800,PREpb,0,0,603000,625200,0,1,0,0,4,0.03125,0.0,0,0,-0.21946599565125405
303524300,ACTV,19991400,19335500,0,0,0,0,0,0,0,0,0,0,0,0.05461862457860627
304153900,PREpb,0,0,607400,629600,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
304162800,ACTV,0,18582000,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
304836200,PREpb,0,0,615900,673400,1,1,0,0,10,0.046875,0.0,1.0,0,-0.21946599565125405
305762800,ACTV,3249500,2575600,0,0,0,0,0,0,0,0,0,0,0,-0.1749149400254884
305807200,PREpb,0,0,22200,44400,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
305833800,ACTV,71000,26600,0,0,0,0,0,0,0,0,0,0,0,-0.2184925766792801
306046500,ACTV,0,1210300,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
306489900,PREpb,0,0,634000,656100,0,1,0,0,14,0.03125,0.0,0,0,-0.21946599565125405
306720300,PREpb,0,0,616200,673800,1,1,0,0,4,0.046875,0.0,1.0,0,-0.21946599565125405
307664300,ACTV,17393600,16750900,0,0,0,0,0,0,0,0,0,0,0,0.019002458305452257
307682100,ACTV,1848300,1192200,0,0,0,0,0,0,0,0,0,0,0,-0.19412556908928985
307748600,PREpb,0,0,22200,66500,1,0,0,0,14,0.015625,0.0,0,0,-0.21946599565125405
307775200,ACTV,93100,26600,0,0,0,0,0,0,0,0,0,0,0,-0.21818958288659523
308360300,PREpb,0,0,616100,696000,1,1,0,0,8,0.046875,0.0,1.0,0,-0.21946599565125405
308400200,PREpb,0,0,602800,625000,0,1,0,0,4,0.03125,0.0,0,0,-0.21946599565125405
